sessionid,medium,session_start_time,session_end_time,userid,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Homepage,4,36,1,60,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,10,30,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Homepage,6,34,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,12,28,1,60,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,13,27,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Category,9,33,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,14,26,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,16,24,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,20,20,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,21,18,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,31,7,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,37,3,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,38,2,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,39,1,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,15,25,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,19,22,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,17,23,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,18,21,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Homepage,22,19,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,24,16,4,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,23,17,4,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,25,15,4,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,26,14,4,15,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,27,11,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,28,13,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,29,12,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,30,10,1,60,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,32,8,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,5,35,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,33,9,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,34,6,1,180,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Checkout,35,4,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,OrderPlacedEvent,NULL,36,5,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,8,32,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,7,31,3,20,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
86D4249ADC0357FAA649BD871A7F1800.twpfa111n,affiliate,5/23/2020 8:49,15:00.0,d0ac57d1-2298-4bd8-8ae2-4c3b9cc723a5,Y,Y,Member,Pageview,Login,11,29,2,30,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Homepage,1,17,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Other,3,15,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Other,15,3,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Homepage,4,14,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Category,5,13,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Category,6,12,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Product,7,11,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Category,8,9,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Category,9,10,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Product,10,8,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Homepage,11,7,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,MyAccount,12,6,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,MyAccount,13,4,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,MyAccount,14,5,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Login,2,16,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Homepage,16,2,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
FEDEDC1AD733AF22768C07436C06B8E9.twpfa35n,email,5/23/2020 8:50,08:00.0,0cebc825-764d-41b2-be27-33d9fd1209c1,N,N,anonymous,Pageview,Category,17,1,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Homepage,3,26,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Homepage,1,28,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,Other,1,8,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Product,4,25,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,5,20,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,6,24,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,SearchResult,2,7,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,SearchResult,4,5,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,9,21,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,SearchResult,6,3,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Product,13,16,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Product,11,17,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Checkout,12,18,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Product,14,15,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Checkout,15,12,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Homepage,16,13,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Homepage,17,11,4,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,SearchResult,9,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,19,10,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Product,20,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Homepage,21,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,22,7,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,23,6,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Category,24,5,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Product,25,4,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,SearchResult,8,22,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Checkout,27,2,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Checkout,28,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8AE10DF44E1415A72D2F87CAACA4006A.twpfa49n,organic,5/23/2020 8:51,56:00.0,11fad905-f332-4f85-bf53-1d8841c48f98,N,N,anonymous,Pageview,SearchResult,8,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,Homepage,1,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,Homepage,2,7,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,Category,5,6,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,SearchResult,7,23,6,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,SearchResult,10,19,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,Checkout,7,2,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
8460EE0FE40F995C3171CBA6F2D23795.twpfa48n,cpc,5/23/2020 8:51,54:00.0,57ea5121-8555-4a5f-8c19-34f0fb0da5f5,Y,N,Member,Pageview,Checkout,8,4,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,SearchResult,26,3,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
23E0C4426380E206E762D749E4F92103.twpfa37n,NULL,5/23/2020 8:51,00:00.0,dc2bfe6f-e27f-4080-873e-6aa9ee258c11,Y,N,Elite,Pageview,Login,2,27,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
