sessionid,source,medium,campaign,session_start_time,session_end_time,userid,log_in_status,session_with_order,memberid,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,37:00.0,Category,20,14,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,38:00.0,Category,21,12,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,39:00.0,Cart,22,10,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,39:00.0,Category,23,11,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,41:00.0,Product,25,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,41:00.0,Category,24,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,41:00.0,Category,26,7,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,43:00.0,Homepage,27,5,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,43:00.0,Cart,28,6,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,46:00.0,Homepage,29,3,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,46:00.0,Category,30,4,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,50:00.0,Category,31,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
67378B7C47752A7D22045BB7BCA4DE9C.twpfa122n,lineshopping,affiliate,NULL,2/7/20 22:16,50:00.0,1e71ce00-cb5b-46f9-b105-ff5df24e4062,Y,N,2.70208E+12,Member,Pageview,50:00.0,Homepage,32,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,16:00.0,Homepage,1,8,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,16:00.0,SearchResult,2,9,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,16:00.0,Other,3,7,3,20,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,18:00.0,Homepage,4,6,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,18:00.0,Category,5,5,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,20:00.0,Product,6,4,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,20:00.0,Other,7,3,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,21:00.0,Other,8,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
A544372FC172CCAE180DE8456F5EF851.twpfa31n,google,organic,NULL,2/7/20 22:16,21:00.0,019bf97e-7f38-42f7-a752-e5941580ac33,N,N,anonymous,anonymous,Pageview,21:00.0,Other,9,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
FB26697FCD1E9E32A753B205D2DB1BCC.twpfa31n,google,organic,NULL,2/7/20 22:16,16:00.0,fa25c285-1351-4949-ac87-e860bc0544e7,N,N,anonymous,anonymous,Pageview,16:00.0,Category,1,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
FB26697FCD1E9E32A753B205D2DB1BCC.twpfa31n,google,organic,NULL,2/7/20 22:16,16:00.0,fa25c285-1351-4949-ac87-e860bc0544e7,N,N,anonymous,anonymous,Pageview,16:00.0,Product,2,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
2276481845748C82C2670EEC753B34B7.twpfa130n,google,organic,NULL,2/7/20 22:17,17:00.0,2ed5bfac-1141-42a9-a6d2-bf85b29eb2c9,N,N,anonymous,anonymous,Pageview,17:00.0,Category,1,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,18:00.0,Homepage,1,22,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,19:00.0,Category,2,21,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,19:00.0,Category,3,19,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,19:00.0,Category,4,20,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,20:00.0,Category,5,18,4,15,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,20:00.0,Category,6,15,4,15,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,20:00.0,Category,7,16,4,15,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,20:00.0,Category,8,17,4,15,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,21:00.0,Other,10,13,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,21:00.0,Category,11,14,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,21:00.0,Category,9,12,3,20,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,22:00.0,Product,12,11,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,23:00.0,Other,16,7,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,23:00.0,Other,13,9,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,23:00.0,Cart,14,10,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,23:00.0,Other,15,6,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,23:00.0,Other,17,8,5,12,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,24:00.0,Other,18,4,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,24:00.0,Register,19,5,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,25:00.0,Register,20,3,1,60,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,26:00.0,Other,21,2,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
6C66CD9AE0B2FA11633CC08BAEBB59C4.twpfa115n,google,organic,NULL,2/7/20 22:18,26:00.0,bdc03496-16d4-4b5f-9b7a-c99faa6b2e93,N,N,anonymous,anonymous,Pageview,26:00.0,Other,22,1,2,30,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N
867DF9EA6CB06E9E21490073F3130CC8.twpfa118n,google,organic,NULL,2/7/20 22:18,18:00.0,54a4cc33-c876-473d-b289-c321b7139619,N,N,anonymous,anonymous,Pageview,18:00.0,Category,1,1,1,60,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,18:00.0,Homepage,1,64,1,180,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,21:00.0,Other,2,63,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,22:00.0,Category,3,62,1,60,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,23:00.0,Other,4,61,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,23:00.0,Other,5,60,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,23:00.0,Other,6,59,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,23:00.0,Homepage,7,58,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,23:00.0,Other,8,57,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,24:00.0,Cart,9,56,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,24:00.0,Product,10,55,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,25:00.0,Cart,11,52,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,25:00.0,Cart,12,54,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,25:00.0,Cart,13,53,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,26:00.0,MyAccount,14,51,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,26:00.0,MyAccount,15,50,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,26:00.0,MyAccount,16,49,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,26:00.0,Product,17,48,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,27:00.0,Other,18,47,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,27:00.0,Other,19,46,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,28:00.0,Other,20,45,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,28:00.0,Other,21,43,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,28:00.0,Other,22,42,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,28:00.0,Other,23,44,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,29:00.0,Homepage,24,40,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,29:00.0,Category,25,41,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,30:00.0,Cart,26,39,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,30:00.0,Category,27,38,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,33:00.0,Other,28,35,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,33:00.0,Cart,29,36,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,33:00.0,Product,30,37,3,20,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,34:00.0,Other,31,30,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
C7021C871F69167A96D55EA27C457929.twpfa50n,google,cpc,å“ç‰Œå­—,2/7/20 22:18,48:00.0,5e9687af-e4f3-4a61-a540-05df7b1272cd,Y,N,2.702E+12,Member,Pageview,34:00.0,Product,32,31,5,12,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N
